"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123"
"1" 0.531967343784638 0.00213495468103525 -0.0244125015784608 0.00804053578988732 0.00979683210190507 -0.025481450870334 -0.00584952157268992 -0.0130678659707678 -0.0109126789619546 -0.0142781742664867 -0.0176388474679886 0.00884829854270196 -0.0126031575664727 -0.0260781928165915 -0.0235242000768016 -0.013719972751518 -0.000608190730452347 0.0002324313900229 0.00525569047653821 -0.0192740627644208 -0.0218409119564476 0.0582730525662782 0.0230912520371129 0.00808678939267898 -0.0173534462529048 -0.0177289454873011 -0.0257862837030807 -0.0255912884812212 0.00553267132868731 0.000869783860113621 0.010296767768918 -0.0010559974598778 -0.00244682522263915 0.00164335779492728 -0.0231137695696979 0.00475076943855586 -0.00322096597077543 -0.00760989089567341 -0.00807422592269738 -0.0329827699271552 -0.0147859464738797 -0.0133569259155018 -0.00617576930446426 -0.0106583247915221 -0.00780466118781489 -0.00406102623648411 0.00692330239830298 0.00147318280005648 -0.0180047247941918 0.0113807588408506 -0.00652341232185688 -0.00220660623762476 -0.00487973401042217 -0.0249417930237862 -0.00794387971921675 0.00669208070571382 -0.0135334845372773 0.037743523845884 -0.0307672859651106 -0.00820954927399718 -0.0110207838302235 -0.00917702552782115 -0.0176054738268787 -0.0212729470546577 -0.0016638973121947 -0.0126594054817748 0.00421603575284745 -0.0239021142351071 -0.0063813435400034 0.0105118536174476 0.0165619183646217 -0.00274228900240818 -0.013087611684126 -0.0102573066844023 -0.0287180806046353 0.0197764201124702 0.0761708048369202 0.00542875048403804 0.0347488457093454 -0.00724543477470105 -0.0353544637050097 0.0229228703427139 0.0412653919840541 -0.0309805921844316 -0.00054221141775213 -0.00797886622762945 -0.0190438346424211 0.00207496603737813 -0.0261695922365582 -0.0189940781576161 -0.0250126321949809 -0.00972891819850601 -0.0233530955849974 -0.0152166645349533 -0.00741571215207793 -0.00865129605646362 -0.0236676607394679 -0.0152742380909832 0.00538319615713751 0.0178245574273691 -0.0228310344832473 0.0120756254308026 0.151854873426015 -0.00430898783635547 0.0130994230977723 -0.0253906328461779 -0.0102736822612534 -0.0124091852698532 -0.0256401675595889 -0.0293566333075841 -0.0402613110912311 -0.0126697744370663 -0.00634845037462826 -0.0200808759179337 -0.0354643177761264 -0.0313588045836931 0.118324327645858 -0.0185489845480759 -0.000600037207006731 -0.0174844062387266 0.0316451925484605 -0.00676276237527567 0.00687782209816744
"2" 0.00213495468103525 0.660173551954725 -0.0184727853918962 -0.0244280837747486 -0.0237505503753569 -0.0182203676720755 -0.0243869338097174 -0.0166754188326806 -0.0139876376203045 -0.00498972807766392 -0.026868882096601 -0.0241526414227502 -0.0299258235743455 -0.0215048721305718 -0.0186992048189145 -0.0207634879404311 -0.0326003031837906 -0.0109994061642609 -0.0279178928403278 -0.0178871713087519 -0.0283432278747758 -0.0218251874628834 -0.0286086215544738 -0.00918502885406251 -0.009634900889317 -0.023835522978033 -0.0183452097854891 -0.0178303013057291 -0.0270832927861554 -0.0134224432520219 -0.0214357409579428 -0.026318007585072 -0.0189351577321515 -0.0220901608074469 -0.0114041222133799 -0.0288462554078081 -0.0191951467165698 -0.0264535460616517 -0.00689129673613796 -0.0336269469084558 -0.00467504168577446 -0.00642425310165469 -0.0240257375762775 -0.0261419718515177 -0.0179602053707741 -0.00878736957159604 -0.00323439278926052 -0.0325366592485814 -0.00139433823226065 0.022851378713039 -0.0206737677246333 -0.0179575736729029 0.00598134219756113 -0.0278667735931091 -0.0245439419545264 -0.019717914309597 0.186206909501259 -0.00671293876401012 0.035741069389449 0.0051469009944548 0.0562742632841157 0.229448360588315 0.1995572331277 0.000925444610449884 0.0312438831869923 0.040821695973759 -0.0210238622064723 -0.0182498166922151 -0.00648367711988654 -0.0240509831319818 0.0393980130634713 -0.0109444310548462 -0.0186610294501161 -0.0215461655581081 -0.0345235925073349 -0.00442243793323487 -0.031511311182615 0.00409800186120232 -0.0186295294580277 0.00497589533685341 -0.0341532047922854 0.000383306022828783 -0.0222341319292706 0.00514747756163795 -0.0179090044357905 -0.0125193452836699 -0.0362339652326926 -0.0128322561583903 -0.0285361022913724 -0.0296000644864282 -0.015717497244635 0.00724666522619082 -0.00692538836358888 -0.0254899208865061 0.00297600031114141 0.0111297095724215 -0.0209148218984983 -0.022406224371139 -0.0127181954793491 0.0429452761969501 -0.00493629706285265 -0.0245916418209696 -0.0131569931158194 -0.0115292244573217 -0.0035737520419671 -0.0161272829909699 0.286744913643168 -0.029871992306651 0.102134681540747 -0.0184744424107729 -0.0362825831012994 -0.0247421055509681 -0.0270326415637323 -0.0145411333519627 -0.0208382542466474 -0.0190955821008683 -0.0154936212837171 -0.0141014692631436 -0.0221544584468644 -0.0239583416637862 -0.0203640882739673 -0.0370018591203162 -0.0200851353903445
"3" -0.0244125015784608 -0.0184727853918962 0.688374300986528 -0.00411704639077947 -0.00964758100891189 -0.0115932275160518 -0.0204716253409553 -0.0141493353018944 -0.0322405155705233 0.00742032746027018 -0.00664822458187716 -0.00758877084660885 0.0176239031895714 -0.0121016502431002 -0.0154528191382544 0.0017260441515469 0.00964546044744835 0.0159962092443919 -0.0109935819750854 -0.0208839995822459 -0.0222493455335021 -0.00616063627329536 -0.0172471303526727 -0.0113565029393847 -0.00652196415821799 -0.0233742568412031 -0.0171806918720704 -0.0168668883367879 0.0137585894416146 -0.0135254505592524 -0.00477462423832865 0.0179315653762057 -0.000689602926971613 0.00909225802179213 -0.00794025362691276 -0.00229800180507363 -0.00884547805698221 0.0114266702518356 0.016292823672047 0.000440455124869098 0.0098635208033554 0.00743441403737938 -0.0144684705030072 0.00676027137362396 0.0109208676559148 0.0319810387885566 -0.00711449986719052 0.00750513536999708 -0.00664707528564895 -0.00513669417955479 -0.0168316334377085 -0.0190412868057894 -0.00228033751390838 -0.0230868395761514 -0.0065372831939464 -0.00174931438331251 -0.00171023795385286 -0.0133031218223324 -0.0159027219684628 -0.00806990970373445 0.0164681357470478 -0.00671759167210966 -0.00334564574331946 -0.0149894586797356 -0.00829196750893262 -0.0238254037756513 0.0160442000222991 0.00163850028013031 -0.0133780395379821 -0.00648448447897065 0.00276726613125359 -0.0249226966214761 -0.00778435300207206 -0.0165879429089307 0.0124509737451445 -0.0176954474567976 0.0171968677321322 0.00148134841214746 -0.00397884173754311 -0.00588902507399361 -0.0175049307697734 0.0248380615281061 -0.00296850768644163 -0.00494901225687223 0.0176912264633589 -0.00790061644041495 -0.0147077163326642 -0.00556438216297301 -0.0115849727886361 -0.00255758434511963 -0.00646308434465239 -0.0037094448179582 0.00670771953865171 -0.0159914542858402 0.00453130175126945 -0.019161599048109 -0.0118456344911786 -0.0105565197291359 -0.0024167700845019 -0.0121129909436563 -0.016688827363527 -0.00980740234040124 -0.0275577746715732 0.00779311342268324 0.00424122296443645 -0.0199814369989261 -0.012032516782876 0.00815159828961122 -0.00712960868144996 -0.0131331698055247 0.00819450075077766 -0.00501612657959805 0.00475694915598743 -0.00625940530291738 -0.00998030996773954 -0.00906132167047344 -0.0185889645114137 -0.0247931275116942 -0.00541522501527428 -0.0149460133580072 -0.0144294889133633 0.0130761530054091 -0.0184349633966702
"4" 0.00804053578988732 -0.0244280837747486 -0.00411704639077947 0.534912106567789 0.00106437936203991 -0.0163487692030573 -0.00134466967858234 -0.0056261127647533 -0.0133894371583851 -0.0149470522632519 0.0154676563502353 0.10004646759485 -0.00103800283456071 -0.014567070142415 -0.0118821359605186 -0.032618176819283 -0.00283553183190826 -0.00735950388076688 0.0359971279153818 0.00929320544964555 -0.00540638876160228 -0.00207267611606935 0.00472383496421341 0.0194139805442283 -0.0186491409946009 -0.0028089289150995 -0.013293756044932 -0.0124815067467561 0.0484090722906441 0.0140825509032782 0.0351825074450622 0.0190709882845355 -0.0342038612598502 0.00717381264041336 -0.00762430015198563 0.0486261247580438 0.0296501408224034 0.000503102044089846 0.034979057047686 -0.00597478337740723 -0.023107473547883 -0.0216873396123124 -0.00873092729011957 -0.0214076342411932 0.0105581457394662 -0.0236946641156914 -0.00202823029617847 -0.00340085405442844 -0.0146955868694937 -0.0101695744505472 -0.00896529057073563 -0.00377280398744244 0.0242271951723661 -0.00101089319606799 -0.0143552981504234 -0.0157735786526981 -0.0210918397670731 -0.00559012087839554 -0.00556264378343454 -0.0206225280992654 -0.0069966959382755 -0.0248806963585626 -0.0227262631609714 -0.00984563149421659 -0.0260849191976917 -0.0266345185957222 0.00538851724048858 -0.0112205611197472 -0.019013644346727 -0.0155733674642937 -0.0174393215319283 -0.00456465471082372 -0.00083082210618525 -0.00559117575047282 -0.0306207215034572 -0.0132432072924886 -0.00761217338696494 -0.0183508907921851 0.107877102652511 0.00439235721940042 -0.0184827530104689 -0.00212669066376063 0.0236032312080113 -0.0236295329672513 -0.0225603459325981 -0.028384914188169 -0.0167008804220905 -0.0322036745876209 -0.0184391612901799 -0.0126025327211864 -0.0194302341158526 -0.0152289725421409 -0.011394339653675 -0.00802901975784611 -0.00564531591888398 0.00668910755125079 -0.0154429318574902 -0.0161652655032449 -0.00829861732564086 -0.0240179951849768 -0.0379052497852329 -0.00794334015452355 -0.00892591085338047 -0.0199381616060754 -0.00275135284112103 -0.0168063076547606 -0.0194923980781977 -0.0126857336029032 -0.011042468151248 -0.0190384559249234 -0.0173518478755726 -0.0199133574117029 -0.0136057122999306 0.0280744397039707 -0.0212118349371477 -0.0178422822418492 -0.00375033881307395 0.00917670449369254 -0.00683824554521485 0.0328686442557378 0.0722079460393907 0.00807921180995297 0.00391079205180813
"5" 0.00979683210190507 -0.0237505503753569 -0.00964758100891189 0.00106437936203991 0.568781703978506 0.0549061835985467 -0.0109956287630346 -0.0132691774463214 -0.025929509408493 -0.0181879999793819 -0.00240074509543991 0.0160422432971034 -0.00147292656753422 -0.0165584983191161 -0.0168711283199374 0.000660489127173136 -0.00766869118438949 -0.0217990869643079 -0.00789158425886737 -0.010680706392393 -0.0229191118267869 0.126525889968889 0.0142724585336355 -0.0319233353536292 0.0216651310904294 -0.0253170282637825 -0.0161093851043137 -0.0163631264314459 -0.000421245664427613 -0.0264531676748594 0.0229729521391864 0.0203670725436461 -0.0266386821378996 -0.0300347570131981 0.000827034368345701 -0.0111021824709935 0.00870885048640649 0.0116941849272675 -0.0229848522294646 -0.010513670908752 -0.0121726764386432 -0.0140592903736912 0.00712399221893535 -0.00749212176162452 0.0038584161349687 -0.0108193641074151 0.00818639329524408 -0.00276902560223197 -0.00284077010749737 -0.00170922734989222 -0.0155455152759197 -0.00507544709698571 -0.021414743398952 -0.0194991454947455 0.0041359916012859 0.0167391018821364 -0.0188657398778565 -0.0174317135852108 -0.0162430829073529 0.00752578063058538 -0.0140810102975183 -0.026807762417098 -0.0278954866698513 -0.0119884641781857 -0.0118810946661603 0.024336420177848 0.00906494147569902 0.0011849986717434 0.00179856530479874 -0.0160398519883799 -0.0108705860186267 -0.00389793956411981 -0.000687461072200834 0.0104823459294983 -0.00664864623128322 -0.00675036760331684 -0.0183649468474933 0.000307170227052827 -0.0111215473147081 -0.0033195430958923 -0.0207272122534812 -0.0085128551200429 -0.00459762842972118 -0.0103104777885309 -0.0088123595455318 -0.0237713883586586 -0.0297369187840281 -0.0217865329780462 -0.0234823520251342 -0.00617525914382597 -0.0184105136970331 -0.0201599435892679 -0.0101414402758698 -0.0144009873519985 -0.00975137577066515 -0.0366166089026563 0.058984939895047 0.061550420394212 -0.00635036079497172 -0.00581180196460484 0.0343711195703745 -0.00862726520438057 -0.0237629378092504 0.0015814569376085 -0.0233313205569458 -0.0120077038471734 -0.0167647007146717 0.0175176138974672 -0.0185629694527599 -0.00457620708687782 -0.0111134380535198 -0.00706559630404094 -0.0045149097053387 0.00822602913200423 -0.00901444123555967 -0.0195904613071969 -0.0272064044355939 -0.00328429012818637 -0.00537907163586614 0.0571014568860151 0.0257084171175105 0.0117106910079293 0.00101888219224224
"6" -0.025481450870334 -0.0182203676720755 -0.0115932275160518 -0.0163487692030573 0.0549061835985467 0.489620942835131 -0.0409958802668145 -0.0370317221975164 -0.0338176769685682 -0.0174585644785377 -0.0153407796029036 0.0256025826146573 -0.00737170060858907 -0.0266893687746249 -0.0280398826366495 0.00482991568512553 -0.0278333689878958 -0.0167206132887039 -0.0404677064649862 -0.0280960922767043 -0.0402270353117395 -0.0358903574607764 -0.0222286252426275 -0.0158999919443815 -0.016786094030504 -0.0396011938796151 -0.0311045780867574 -0.0313493155072499 -0.00429037998904039 -0.00286698188092124 0.0550874241036874 -0.020390871825456 -0.0178507904343922 -0.0301756135975301 -0.0183766841892376 -0.0152484272541311 -0.0230200927740537 -0.00961878049797607 -0.0173590137424901 -0.0252698798312105 -0.010098859456941 -0.0086274668527159 -0.0264031948042543 -0.00999653082166082 -0.0144518586305735 -0.000634343373277776 -0.0121143653984257 -0.00946107558014655 -0.0287912285980912 -0.0215628101256112 -0.0332766646293663 -0.0264152525998646 -0.00653786708816215 -0.0425492396363855 0.125209300668497 0.0961252189327063 -0.0216721645881231 -0.031917453923084 -0.0332466779545301 -0.0330320110536179 -0.0221640643804279 -0.0245081109828905 -0.0214862051008213 -0.0282707353303414 -0.0262965189891118 -0.0313376859986438 -0.0219998618715315 -0.0137830531079839 -0.0159679741398037 0.0144128051421812 -0.0112928574491773 -0.0333294454924708 -0.0163955143589431 0.00746537441892348 -0.0255135565107832 -0.0417101661852568 -0.0243001149482876 -0.00966058109231335 -0.0258793967418929 -0.0248934445715894 -0.0284560076291212 -0.00969662121575594 -0.0376007954508715 -0.0284083193355978 -0.0157606077182396 -0.0218750295632078 -0.0246894615683317 -0.031396852179867 -0.0208095877122342 -0.0288429525528149 -0.0268272017463183 -0.0229547576780649 -0.0376781108379047 -0.035194301799899 -0.00665092002430872 0.121055102143045 0.350434103427861 0.331560969463876 -0.0324613731823963 -0.0236409628682139 0.230635971103183 -0.0213403036586286 0.0601961994961293 0.00504073161167263 0.0448199448688429 -0.0260225548076905 -0.0255273383934103 0.0033160833965525 -0.020374623495404 -0.0164293830333618 -0.0322155815432183 -0.0227527362501542 -0.0190198584130268 0.201223175312202 -0.0198165452011561 -0.0324825047871212 0.0188091849375653 0.0530026453799917 -0.0173434523221764 0.0707599437121857 -0.00419042796546623 -0.0127856414894949 -0.0334101809899456
"7" -0.00584952157268992 -0.0243869338097174 -0.0204716253409553 -0.00134466967858234 -0.0109956287630346 -0.0409958802668145 0.424239846277039 0.198636566341872 0.155374050702412 0.0896621725289816 -0.0369587055285312 -0.00891380425741446 -0.0148987137401871 -0.000751402495776894 0.00811779889534319 -0.0253533727448201 0.034972735718483 0.00167211285358872 0.00469043021238194 0.0116533895606897 0.215664199786855 0.00533002643353305 -0.0224274375695177 -0.00476671048834049 -0.0211282059140954 0.179116903665851 0.00473378943360547 0.0039827205604739 -0.0241559808566092 -0.0224636134493556 0.0180096400173339 -0.0186777094575356 -0.0322296644937972 -0.0226744716117182 -0.0114542693164504 -0.0044484260949073 -0.0107440827753015 -0.0086759790872876 -0.00277400016720108 0.139165838503032 -0.0296246154701498 -0.0295783970345384 -0.0248884797824373 0.000839701504364016 -0.004700387520062 -0.0336035969636774 -0.0140882051146658 -0.0249469456979791 -0.0150607631042633 -0.0161629130952277 0.236152679169705 -0.0100205270488262 0.00363534168620586 0.210385192084316 -0.0290762549449286 -0.0250021703646871 -0.032221745518381 0.00772609780685536 -0.0193276570937761 -0.0162163722420481 -0.0252283456354527 -0.0294453293821655 -0.0355945475418477 -0.0125029578529427 -0.00917429476034674 -0.0121615059403843 -0.00959659380959373 -0.0154924093124091 -0.0200710772703506 -0.0251021118931108 -0.0284201819778891 -0.0110343190868945 -0.0213480209912188 -0.0299578179297644 -0.036720174694242 -0.00403400916514859 -4.27997604090243e-05 -0.0138496051878419 -0.00302763198847332 -0.00301719975626703 0.0594642373661844 -0.018755196183799 -0.0158637166600998 -0.0211245151904352 -0.0313205665117402 -0.023550303822966 -0.00697707866710147 -0.031645051243787 -0.0204874378044611 -0.0270764701961162 -0.0222283409421752 -0.0391727371685067 -0.0341923925393258 0.00460085909349273 -0.016939201748931 -0.0309587341411165 -0.0428497229699391 -0.0413541071244773 -0.0180212396809299 -0.00991020535318192 -0.0390644263649608 -0.0371338616279857 -0.0234488793114305 -0.0128254344277852 -0.0116579920747094 -0.0036653340364322 -0.0406675741266386 0.00292568219140855 -0.0168261168032544 -0.0174348617672422 -0.0205633935509867 -0.0248051883140578 -0.0313319993669131 -0.0329629789503857 -0.0220619964376329 -0.028217348848857 0.00965707343431977 -0.0227183077397536 -0.0290539153460538 -0.0260257744347474 -0.00334016009525633 -0.0306547256430998 -0.0163121920850513
"8" -0.0130678659707678 -0.0166754188326806 -0.0141493353018944 -0.0056261127647533 -0.0132691774463214 -0.0370317221975164 0.198636566341872 0.42213232979435 0.160973654046804 0.0912141996277629 -0.0159771959319423 -0.00871328323409816 -0.0232815312294912 -0.00256179166195835 0.00723063742382614 -0.021560567525207 0.0144877825789297 -0.00589847846143519 0.00115247995193338 0.010511408663519 0.193619043700111 -0.00401266229203587 -0.00859149124428969 -0.00615888378645871 -0.00860244899771839 0.162016252112071 0.00818939565779384 0.00664033744007292 8.70744545609839e-05 -0.0202159735539051 0.011988505870993 -0.0125297700966293 -0.026552932935091 -0.0161614000053618 -0.0125252701607714 -0.0257134564867204 0.00266515450489058 -0.0100707695354094 0.00415090765801015 0.0885428443936056 -0.0231925156268135 -0.0203800488319129 -0.0221372381695217 -0.014829957860767 -0.00174299432414341 -0.0233084025098665 -0.0138733851347972 -0.0125502605854775 -0.00876856391105283 -0.0179078955022722 0.1438727590726 0.000664166851275436 0.00393128357130525 0.172088293585302 -0.0370761170849545 -0.0307124304403958 -0.0275937252059084 0.00712983498583268 -0.0194219714962939 -0.00980058187969334 -0.0122597450299923 -0.0227054846872662 -0.0285784861637563 -0.00920634667748941 -0.00527240674651162 -0.00627234186942308 -0.0143834753055946 -0.0151887688275081 -0.00880574135539262 -0.0279592964040767 -0.0293285780157165 0.00166291272714743 -0.0270510738986603 -0.0248376721835922 -0.0264691822839264 0.00150650963059726 -0.0248516129957112 -0.00966865278936925 -0.0113360475159145 0.00187643463982891 0.057596742041956 -0.0160248367263681 -0.0108229573328461 -0.0135277740485379 -0.0270053437766108 -0.0222335568649335 -0.00481564821930027 -0.0301498213888732 -0.0164253444177389 -0.0253023181845622 -0.0187706024740704 -0.0307543897694446 -0.0255344409721135 -0.0135041209890001 -0.00853721938313459 -0.0337607329472469 -0.0349562095289145 -0.0359243664175594 -0.020500701889148 -0.00508824471014562 -0.0353896409328346 -0.0239579669379154 -0.0218393631317927 -0.0138321264054957 -0.0258683473517209 0.00431158430353979 -0.032593682465277 -0.00910297268026779 -0.0239517142639085 -0.0201090071245974 -0.021388158019652 -0.0231045658024497 -0.0332879918049714 -0.0290868001590524 -0.020877367352558 -0.0262705704963795 0.000499301037427656 -0.0201323390114005 -0.0279495664044639 -0.0170012809627463 -0.0154497834112171 -0.014082964532308 -0.00470065617912491
"9" -0.0109126789619546 -0.0139876376203045 -0.0322405155705233 -0.0133894371583851 -0.025929509408493 -0.0338176769685682 0.155374050702412 0.160973654046804 0.407267633289826 0.129680687876706 -0.0109353607650463 -0.0107499848256804 -0.0311258642880942 0.0136812700862102 0.02556008646876 -0.0147627620531791 0.0278695931704819 -0.0137211630196267 -0.00932896292143956 0.00461786259562673 0.208020733634955 -0.0165921721542405 -0.0190592027531515 -0.0164945973282489 -0.013118965542759 0.158970794975142 0.0251674724080544 0.0246498381071203 0.00355661503060774 -0.0205168704514628 0.0276155516276863 -0.00779833441051646 -0.0162563403277731 -0.0105304470568979 -0.0116784574567422 -0.0157838118247985 -0.0135864521923484 -0.0268498463952984 -0.000552809997240468 0.111793202945577 -0.0192845237658311 -0.0179643003479655 -0.0209938804666638 -0.00933022272129377 -0.0175238382924509 -0.0347659013576303 -0.0224028447172735 -0.0235171612222493 0.000449938323832245 -0.023614726347773 0.110125234409801 -0.00621826598022261 -0.00459344570005435 0.189564798708597 -0.029829301048457 -0.0209564546106127 -0.0415311438615886 0.00539401251366355 -0.0194271384921927 -0.0167833067929238 -0.0195063382614689 -0.04157570115415 -0.0403654040380917 -0.00381093770020488 -0.0115592438378201 -0.0158560243618879 -0.0228262423972233 -0.0218958390671031 -0.0152855649398989 -0.0166311460400617 -0.0362059525149351 -0.00432270422600225 -0.02423090820098 -0.0215101887959955 -0.0305818125995517 -0.00630308209050223 -0.0127276451666112 -0.00595476397328233 -0.0137277167345405 -0.0212123341210275 0.081613117877272 -0.014075194035023 -0.0171925737584058 -0.00591480371913444 -0.0304188255197285 -0.0246019916900972 0.00442011923366102 -0.0383884840807021 0.00734448802725273 -0.0223425307918201 -0.00920408354132342 -0.0282021155001735 -0.0235625569637811 -0.0146540890025314 -0.0148505884215688 -0.0265637488606594 -0.0346599871704989 -0.0365384625650624 -0.0112241668193339 -0.0145427044682199 -0.0308563154491434 -0.0197577637151219 -0.0194867748994397 -0.00743356939387068 -0.0186201744496324 0.0310896597196388 -0.0208837765424622 -0.00689377442702337 -0.0286229953103245 -0.0134128228423586 -0.0210369403902124 -0.025542576612919 -0.0288909242978773 -0.0262395203856279 -0.0151037666236986 -0.0240591735383661 0.0160433068079208 -0.0150169818936205 -0.0371382764311193 -0.0214345738504253 -0.00650670381183794 -0.0322598112828676 -0.0136163754228491
"10" -0.0142781742664867 -0.00498972807766392 0.00742032746027018 -0.0149470522632519 -0.0181879999793819 -0.0174585644785377 0.0896621725289816 0.0912141996277629 0.129680687876706 0.510123713265029 -0.00527934448159551 -0.0176512051113406 0.00467339842638187 0.0036471219290074 -0.000409799189928471 -0.0160281756831565 0.0147771983820191 -0.00566969523887036 -0.00141358215661504 -0.0155326770633396 0.1198203849125 -0.0182663664806857 -0.00525867427584315 -0.00830794893107502 0.0064171071728599 0.0991120330103287 -0.00244170797454401 -0.00275849001142077 -0.0134967412875709 -0.010661412791878 0.0128405758001843 -0.0219380227053525 -0.0178628728901229 -0.0139988708089806 0.00172822651445914 -0.00929911383078074 -0.00860434161519977 -0.0191449416415538 0.00413302705111418 0.0885626477672199 0.024166046052059 0.0251879849214657 -0.0172610836209244 0.018308455635329 -0.0168474086860158 -0.00576016207956978 -0.0130736924709364 -0.0300710714214923 -0.0145329268036367 -0.0193992089351077 0.0725247715698013 -0.0167759706512464 0.00347993295116911 0.102089043414852 -0.0149028424194426 -0.011428001390176 -0.0220164612318315 -0.0116952953706517 0.00367609687806253 -0.0186778896879057 -0.00972584053629904 -0.0288839120048203 -0.0263032081498233 -0.0136497651371991 -0.0207836928573729 -0.0248126480454068 -0.0180571815499904 -0.0116525892598053 -0.0161030566676948 -0.00303528243624648 -0.0259802769553417 -0.0212946151453235 -0.0141004493204496 -0.0256664275340027 -0.0436732541232065 -0.0191100085721781 -0.00979170031714886 -0.00612579040121785 -0.0135774764271654 -0.000725722101294388 0.0358809364131457 -0.00688855836102458 -0.0140058432311453 -0.00939435193667888 -0.0243926294934038 -0.00638700080220061 -0.00476575027510599 -0.0169480628000285 -0.00877082719024234 -0.0227617229371388 -0.0134409540738182 -0.0198311321246583 -0.0253308554750598 -0.00368413541944068 0.00684098171867572 -0.0216038134806785 -0.0177819644468093 -0.0194191470963359 -0.0224699512173882 -0.0207528533556946 -0.0102499388584096 -0.00645771620287351 -0.0152144839987046 -0.0129975847642576 -0.0158300309159884 -0.00152501732202952 -0.00840175866269647 0.0306442265606506 -0.0234448444271532 -0.015270381951497 -0.0174747109015676 -0.0246392965696567 -0.0219943105760448 0.00350661369894058 -0.0198186200869407 -0.0211194061372291 0.0022327794802877 -0.0150687830517148 -0.0246718901343026 -0.0258209666932434 -0.0271622248145634 -0.0175822015336168 -0.0240263419440461
