"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68"
"11" 0.0223523002677146 -0.0200094596094055 -0.0123635195931826 0.0143145111707531 -0.00152078663500122 -0.010951098246872 -0.0166550569722078 0.00996722077866296 -0.0173985288251104 0.00800239850344804 0.587116435377211 0.0420349278416087 0.00617516878012772 -0.0108359831127749 -0.0140394541468973 0.00247170263998525 -0.0279800428899202 -0.027298423257499 -0.00325280846250285 0.00679822620580068 0.0234168632702949 -0.0167876985443207 -0.0254122197799238 -0.0216436728655633 0.00260382184031719 -0.00265805561157052 -0.011104090963789 -0.0438252823236831 -0.0185714696962088 -0.00642381697922247 -0.0263440681975273 -0.0329390437398217 -0.010710094650847 -0.010833405551896 -0.0216816344999899 -0.0161878869130965 0.0030144106655729 -0.0279076955728908 -0.0239865680649703 0.0048912327882336 -0.000844764709318375 0.00339300124929597 -0.0177795330839266 -0.0140953518659039 -0.0300915002863223 0.0237300221945218 0.00812463196919065 0.0337235267471505 -0.0244627937182952 -0.0191790655344412 -0.0330343618215988 0.00266771603653565 0.00283424413086898 -0.0123807197451213 -0.00775841956469209 -0.0253057753701492 -0.0135776288857048 -0.0106907878894458 0.00678679627985776 -0.0138874281194303 -0.0210448683365483 -0.0235696281781186 -0.0110438966670675 0.0183597012283835 -0.0186832321172523 -0.0210824347716944 -0.0209677282529416 -0.00959942520468429
"12" -0.0159433412817399 -0.0257142048127968 0.00137555512075491 -0.0158631484109158 -0.00907975503257045 -0.0245669890473116 -0.00522851499836731 -0.028979610396455 0.00668019104893756 -0.0209106509963334 0.0420349278416087 0.673427085595378 -0.0109999280961796 -0.0299918811668998 -0.0254201354861253 -0.0197414917981234 -0.0271559122257025 -0.0276848436227046 -0.0158142102950306 -0.0227473917024921 -0.0196792610582903 -0.0116362699396797 -0.0269034532721716 -0.0184724744568491 -0.0156864370786415 -0.0100114645845647 -0.02581677474379 -0.0409745005080777 -0.032796444176723 -0.0185865240145258 -0.0243017222758007 -0.038150208917651 -0.0192733371585745 -0.0321223122469733 -0.0391166696963572 -0.0263946802579127 -0.0253993061382598 -0.0162741083522551 -0.0205794256406534 0.00136379257295894 0.0107165163710393 -0.00499461037199904 -0.0174961324267449 -0.0128760467197613 -0.038391267814133 -0.0153206173618441 0.144151411654246 0.146558808790855 0.0498515419355246 -0.0267431410126794 -0.0422127945832505 0.0977626332226626 -0.00410484934570227 -0.000221144162959482 -0.00550919266005671 -0.0205540532113492 -0.0161201781067592 0.0231795691644007 -0.0112761122628646 -0.0123265871088324 -0.0154463416586361 -0.0318400372332751 -0.0333610607385234 -0.0196509054172724 0.00654505805955882 -0.0364777842727805 -0.014150496754101 -0.0243079076912791
"13" 0.00428542877409073 -0.0327788014772025 -0.029901919192044 -0.0201162939361049 -0.0142548386029328 -0.0116507454529313 0.000675593003599198 -0.0309582286603566 -0.0166995774309256 0.108989054511654 0.00617516878012772 -0.0109999280961796 0.608644052754916 -0.0162699428693398 -0.00705942275974222 -0.0197483030294649 -0.0260932257011478 -0.0262327057221742 -0.019956678487699 -0.0256600251104208 -0.0170389580490879 -0.0149097237959901 -0.0245161785106039 -0.00912907442370003 -0.021396098906829 -0.0218879297828143 -0.0108229287846704 -0.0222750402322231 -0.00839751404927717 -0.0140774189431166 -0.0208556589503214 -0.0199459322077725 -0.0229325215400104 -0.00143933754907391 -0.0171138461625193 -0.0157379814945332 -0.0294644907158732 -0.0138411773831248 -0.0233024955104925 -0.013366919451324 -0.00289351188694755 0.0245788260620455 -0.0248238425746704 -0.00711069504768997 -0.00614932957359663 0.0792195273147361 0.000148329650883914 -0.0251984115153413 -0.015780185360979 -0.0292074781188636 -0.0219114038978091 -0.0160460789680629 0.000352674966849824 -0.0291027941270135 -0.0133734877428812 -0.0103422202900168 0.000169107123688763 -0.000304185930913485 0.0223120215290665 -0.0115701233225619 -0.0189634413283732 -0.018539761806319 -0.0314692081969931 0.0468385501992841 0.00323864320829558 0.0591373206953647 -0.00486141883598597 -0.0120555014016726
"14" -0.0160026426349526 -0.0040996540007865 -0.0218862098524428 -0.0116420672043612 -0.00273264729390776 0.0856660364413129 -0.0164305453205283 0.024444284118235 -0.00889139241773985 -0.0133817261704749 -0.0108359831127749 -0.0299918811668998 -0.0162699428693398 0.60501623763265 0.00107273148744189 0.0283003627488316 -0.0111138997922833 -0.00816759172344531 0.0616933973315853 0.0228630670418911 0.0102553258580516 -0.016206618908302 -0.0027516578539703 -0.0245483899755195 -0.016084815535309 -0.00987625598449115 -0.0310783262801474 -0.00945110963229547 -0.014096905614491 -0.0312770281977435 -0.00283319437634769 -0.0182504529993289 0.00633051647111211 0.0181669943096287 -0.00124191214471133 -0.0254764148283004 -0.0170198426738376 0.00339328916337011 -0.0103226025243514 -0.0275481706784833 -0.0305854020081785 -0.0172598859692782 0.00813581811153634 -0.0191082073565107 -0.00459776366220687 -0.0224414976727053 -0.0304624516182599 -0.0429860505016368 -0.0326363372132247 -0.0208453917162223 -0.0222965011815881 -0.0274418816101416 -0.000253658439708261 -0.0197424298499957 0.00658581306745679 -0.0278456957314407 -0.0228476924544008 -0.0328116206692584 -0.017272548504695 0.0034375538057454 -0.0125881767585435 -0.0187667744098603 -0.0124434147180646 -0.024324541599087 -0.0158829573231601 -0.0121889542985306 0.0234964267374637 0.00474204698819585
"15" -0.00921053275424506 -0.0140266694446538 -0.0130861777926483 0.00384304910379603 -0.0120557188048502 0.0333194494637014 0.0372619574385233 0.0170829897373448 -0.00865751288834178 -0.0306982865985518 -0.0140394541468973 -0.0254201354861253 -0.00705942275974222 0.00107273148744189 0.609535026559561 -0.00491499176823207 -0.0198790029704715 -0.0172465050329619 0.00525883106083083 -0.00765286994375699 -0.00387997654778882 -0.0289863735718908 -0.0200259651841152 -0.0200957912920486 -0.00366554235332954 0.00268765560587936 -0.037137942528235 -0.00133129679222897 -0.0185684732959794 -0.0448806397791847 -0.0133278436917812 -0.0281223795458686 0.00305987190988214 -0.0127762105383815 -0.0208146663340732 -0.0245542789096786 -0.000841502641570014 0.0115094344690568 0.00302453912284057 -0.0107695660398515 -0.0148048531203851 0.0402490945024831 -0.000304322041695742 -0.0152293888477983 -0.025225579549656 -0.0323939975181311 -0.0286064393172252 -0.0255798877947339 -0.0135106295728741 0.00160765146848826 -0.00500121240192112 -0.0189666645158278 0.0107661054992478 -0.00996335103855244 0.0154705178802479 -0.0286800399637561 -0.00875197676777614 -0.00813967282630426 -0.0127441582108442 -0.0132309819196554 -0.0309253304371073 -0.0204976733028241 -0.00121399257219289 -0.0127058171616291 -0.0039746592535884 0.000621276862652528 0.0121887989784361 0.0152432715972951
"16" -0.00364618754073789 -0.012252716940128 -0.0244738129305179 0.154765076099683 0.0931576768223917 0.00105504584275882 -0.00145141764865922 0.013061313921236 0.00238727074587053 -0.00885474425701819 0.00247170263998525 -0.0197414917981234 -0.0197483030294649 0.0283003627488316 -0.00491499176823207 0.463024233151311 -0.0304092645522867 -0.0294005883052082 0.136757114700251 -0.0101976020492904 -0.0180442052707937 -0.0325493383635893 -0.0141781976607547 -0.0320008416005211 0.166141230621439 -0.01636213076663 -0.0386436294559494 -0.0142915580307236 -0.023456691086921 -0.0430236038444836 -0.0173281318606419 -0.0286363409087063 -0.0253194575754466 0.00722362280905395 -0.0290101417183461 -0.0352353039781052 -0.023968444302966 -0.00826808452242075 -0.0215240766350591 -0.0206664494345392 -0.0136749028477787 -0.00506422707147782 -0.00114569174149688 0.106865720040887 -0.0189316742219231 -0.0354264768000726 -0.0292834366520057 -0.0234219052555579 0.00609163052807029 -0.0250380575697244 -0.0255118608461545 0.00739582675010622 -0.0281869161012787 -0.0221517404600171 -0.0276908434279662 -0.0360026699663543 -0.0382865691025785 -0.0340305300921086 -0.0137012458559567 -0.00191202946691448 -0.0324164802932341 -0.0258673252883952 -0.0203559297461768 -0.0287154132297246 -0.0286085782781637 -0.0286980527692432 -0.00255307099609828 -0.0252856502312531
"17" 0.0007243397421045 -0.0190715740328826 -0.0135741749600823 -0.0308203960265584 0.0172682234332738 -0.0244807387492977 -0.0268380011405007 -0.00333640496932441 -0.0130023649017217 -0.0196165294388049 -0.0279800428899202 -0.0271559122257025 -0.0260932257011478 -0.0111138997922833 -0.0198790029704715 -0.0304092645522867 0.602988132204239 0.438454446089606 -0.00713200344981877 -0.00584836166390486 0.0357767558552754 -0.0136752557706685 -0.017649329947784 -0.0183614752271251 -0.0249977209331951 -0.00521516411434616 -0.0210821238834451 -0.0145621553422003 -0.0134094926321602 -0.0239890536219355 0.012520002876664 -0.0256365145568565 -0.00663893050428651 -0.0197354534729636 -0.0327637355012346 -0.0189937817487912 -0.028303004263143 0.00461225014133681 -0.0207983751193858 -0.0270318275868069 -0.00921125654417551 -0.0294190779260837 0.021442285344379 -0.0197683806667132 -0.0176936220234253 -0.00603562877467557 -0.0161420721863984 -0.0235597675482265 -0.0224009510584689 -0.00394858644012014 -0.00951743294310509 -0.034402948061738 -0.000323806477996828 -0.0137626834429989 -0.0243829264894238 0.0115774137988891 -0.0149459445615952 -0.0172604911604156 -0.0166027982045244 -0.0121106405864179 -0.014091588950483 -0.0382890744332382 -0.0172306190380763 -0.0284821268502515 -0.0384906483867194 -0.0300867190721578 -0.0109919090381733 -0.00529901153468632
"18" -0.00154174140373506 -0.020308715577326 -0.0118133735907762 -0.0300612091202061 0.0192904350028796 -0.0237013179532663 -0.0265067633584186 -0.000291077885601508 -0.0144898287794648 -0.0199132426637309 -0.027298423257499 -0.0276848436227046 -0.0262327057221742 -0.00816759172344531 -0.0172465050329619 -0.0294005883052082 0.438454446089606 0.579347235207796 -0.00857413538714935 -0.00600066764086474 0.0373527958148834 -0.0126388938448044 -0.015143681409216 -0.0174369841833497 -0.0242604650764541 -0.00286609055835029 -0.0206288786453467 -0.0108649802189422 -0.0148426979500334 -0.0241282750919634 0.0122294101100115 -0.0250808772699051 -0.00540081076766988 -0.0207417689664659 -0.0349437655657466 -0.018664815148476 -0.0275717136230081 0.00368879663009149 -0.0194953351679426 -0.0261711837186319 -0.0108737252024958 -0.0294003678988791 0.0247508628353019 -0.0211415865333016 -0.0161907125687288 -0.00518913608774562 -0.0169538936543474 -0.0226721067528709 -0.0234852300773859 -0.00826459801340646 -0.0116849050926146 -0.0340736125529281 0.000422930915609503 -0.0123776894792284 -0.0264268147364929 0.0133819656980576 -0.0153974041426055 -0.0167395159290168 -0.0173422017576634 -0.0121446667459808 -0.0129971277021267 -0.0385728235394292 -0.015882135134785 -0.0283747692802619 -0.0385086402518405 -0.0300951860886196 -0.0107019480102566 -0.00257181759151921
"19" -0.00335664940611924 -0.0129876813909471 -0.0121175845480896 0.000378030071694467 0.0107971783040877 0.0290658534772061 0.00159097705702196 0.0521098474764916 -0.0155049561063203 -0.0113327907354659 -0.00325280846250285 -0.0158142102950306 -0.019956678487699 0.0616933973315853 0.00525883106083083 0.136757114700251 -0.00713200344981877 -0.00857413538714935 0.553428662770332 -0.00182436949205593 0.00459162757771331 -0.0259392255947442 -0.0110844777839112 -0.0331608241222348 -0.0144448511129857 -0.0150354758685558 -0.0407303640970285 -0.0181199938667188 -0.0153109490494194 -0.0450216799635882 -0.00901581992320083 -0.0223245142728841 0.000237155180164341 0.0119682989351967 -0.0163548306585134 -0.0164880221514801 -0.0173936708692277 0.00295782354678118 -0.0133797722609245 -0.00297973827647555 -0.0191399720978555 -0.0118053762077142 0.00103324459989194 0.0177084769639614 -0.00251723245362943 -0.0302294405214358 -0.0372791549281365 -0.015261268331061 -0.0253268916114446 -0.00727647698197719 -0.0176334097533132 -0.031559125282192 -0.000856295839076286 -0.0119676830814365 0.00399326146158633 -0.0337266959749758 -0.027742423008627 -0.0226617986973249 -0.0149701709972668 -0.02064858045975 -0.0271357282197576 -0.0297218125131873 -0.00708834883627639 -0.0236331591550267 -0.00963325834626403 -0.0158735374900451 0.00245635521863869 -0.0124095290655304
"20" 0.0100266101349184 0.000765820666328585 -0.0144145040381264 -0.00337362240201245 -0.0183429714302078 -0.00212572322530676 0.0184763793804219 0.0218632945281025 -0.0182841328985595 -0.00902538161495083 0.00679822620580068 -0.0227473917024921 -0.0256600251104208 0.0228630670418911 -0.00765286994375699 -0.0101976020492904 -0.00584836166390486 -0.00600066764086474 -0.00182436949205593 0.569665122328545 0.0367706616810927 -0.00405032870219022 -0.00820317764313363 -0.00571312874041055 -0.00861147562107736 -0.0274149129643441 -0.010527202095547 -0.0219505244827654 -0.015616863101751 -0.00319352919621929 -0.0173292998638763 -0.00635211705449217 -0.0111347960054814 -0.00318276438045795 -0.000350890733677166 -0.00517701673308222 -0.00645432608761272 0.00564333080946467 -0.00161010879088196 -0.00644855828643984 -0.0189546648057146 0.00549971763314881 0.0407485401863165 -0.0137821541963214 -0.0100684430084241 0.0121493950742497 -0.0406563310838807 -0.0370723523743288 -0.0197058616269822 -0.00537922835081593 -0.00391284979144033 -0.025844684260735 -0.00137278606033163 -0.0155651470757245 -0.0133297004571432 -0.00504189374357974 -0.0230036595230382 -0.0223056016681292 -0.021719428702706 -0.0251602296811369 -0.0159751935452434 -0.00596998733476373 -0.0236411220252734 -0.0253614301213952 -0.0175895651879024 -0.0270829046133356 -0.0150052768355743 0.00145363203717444
