"v3_gene_model","v4_gene_model",,,
"GRMZM2G073884","Zm00001d009814",,,
"GRMZM2G073885",,,,
"GRMZM2G073888","Zm00001d009780",,,
"GRMZM2G073892","Zm00001d018571",,,
"GRMZM2G073906",,,,
"GRMZM2G073908","Zm00001d023964",,,
"GRMZM2G073912","Zm00001d033795",,,
"GRMZM2G073913","Zm00001d016703",,,
"GRMZM2G073916","Zm00001d049325",,,
"GRMZM2G073922",,,,
"GRMZM2G073928","Zm00001d005252",,,
"GRMZM2G073929","Zm00001d018847",,,
"GRMZM2G073931","Zm00001d003996",,,
"GRMZM2G073934","Zm00001d013838",,,
"GRMZM2G073939",,,,
"GRMZM2G073942","Zm00001d006204",,,
"GRMZM2G073943","Zm00001d023950",,,
"GRMZM2G073950","Zm00001d016704",,,
"GRMZM2G073951",,,,
"GRMZM2G073954","Zm00001d051883",,,
"GRMZM2G073956",,,,
"GRMZM2G073959","Zm00001d012681",,,
"GRMZM2G073963",,,,
"GRMZM2G073966",,,,
"GRMZM2G073969","Zm00001d029101",,,
"GRMZM2G073979","Zm00001d027266",,,
"GRMZM2G073982","Zm00001d045378",,,
"GRMZM2G073985",,,,
"GRMZM2G073988","Zm00001d032112",,,
"GRMZM2G073990",,,,
"GRMZM2G073994",,,,
"GRMZM2G074011",,,,
"GRMZM2G074015","Zm00001d054008",,,
"GRMZM2G074017","Zm00001d016705",,,
"GRMZM2G074024","Zm00001d033172",,,
"GRMZM2G074026",,,,
"GRMZM2G074028","Zm00001d012679",,,
"GRMZM2G074032","Zm00001d047976",,,
"GRMZM2G074037","Zm00001d046539",,,
"GRMZM2G074040","Zm00001d016707",,,
"GRMZM2G074043",,,,
"GRMZM2G074050",,,,
"GRMZM2G074053","Zm00001d017557",,,
"GRMZM2G074055",,,,
"GRMZM2G074057",,,,
"GRMZM2G074066",,,,
"GRMZM2G074079",,,,
"GRMZM2G074082","Zm00001d019148",,,
"GRMZM2G074083","Zm00001d004452",,,
"GRMZM2G074085","Zm00001d045889",,,
"GRMZM2G074087","Zm00001d049614",,,
"GRMZM2G074091",,,,
"GRMZM2G074094","Zm00001d032343",,,
"GRMZM2G074095",,,,
"GRMZM2G074097","Zm00001d044228",,,
"GRMZM2G074099","Zm00001d016695",,,
"GRMZM2G074102","Zm00001d029534",,,
"GRMZM2G074103","Zm00001d008940",,,
"GRMZM2G074107","Zm00001d026652",,,
"GRMZM2G074109",,,,
"GRMZM2G074114","Zm00001d031540",,,
"GRMZM2G074116",,,,
"GRMZM2G074120",,,,
"GRMZM2G074122","Zm00001d053453",,,
"GRMZM2G074124","Zm00001d013662",,,
"GRMZM2G074129",,,,
"GRMZM2G074136",,,,
"GRMZM2G074138","Zm00001d029590",,,
"GRMZM2G074140",,,,
"GRMZM2G074158","Zm00001d034074",,,
"GRMZM2G074162",,,,
"GRMZM2G074168",,,,
"GRMZM2G074169","Zm00001d013839",,,
"GRMZM2G074172",,,,
"GRMZM2G074173","Zm00001d051329",,,
"GRMZM2G074179",,,,
"GRMZM2G074193","Zm00001d033171",,,
"GRMZM2G074197",,,,
"GRMZM2G074200",,,,
"GRMZM2G074205",,,,
"GRMZM2G074208","Zm00001d029535",,,
"GRMZM2G074211","Zm00001d046161",,,
"GRMZM2G074213",,,,
"GRMZM2G074218",,,,
"GRMZM2G074220",,,,
"GRMZM2G074228",,,,
"GRMZM2G074229","Zm00001d042751",,,
"GRMZM2G074233","Zm00001d046542",,,
"GRMZM2G074236","Zm00001d042750",,,
"GRMZM2G074238","Zm00001d003800",,,
"GRMZM2G074239","Zm00001d013928",,,
"GRMZM2G074241","Zm00001d041996",,,
"GRMZM2G074244",,,,
"GRMZM2G074245","Zm00001d017558",,,
"GRMZM2G074248","Zm00001d042749",,,
"GRMZM2G074252","Zm00001d054006",,,
"GRMZM2G074254","Zm00001d033170",,,
"GRMZM2G074262","Zm00001d042747",,,
"GRMZM2G074263",,,,
"GRMZM2G074267","Zm00001d018024",,,
"GRMZM2G074270","Zm00001d031539",,,
"GRMZM2G074272",,,,
"GRMZM2G074273",,,,
"GRMZM2G074278","Zm00001d054005",,,
"GRMZM2G074280","Zm00001d049612",,,
"GRMZM2G074282","Zm00001d014919",,,
"GRMZM2G074286",,,,
"GRMZM2G074293",,,,
"GRMZM2G074298",,,,
"GRMZM2G074300","Zm00001d049500",,,
"GRMZM2G074302",,,,
"GRMZM2G074306","Zm00001d004876",,,
"GRMZM2G074307","Zm00001d036221",,,
"GRMZM2G074309","Zm00001d024481",,,
"GRMZM2G074314","Zm00001d013840",,,
"GRMZM2G074317","Zm00001d034076",,,
"GRMZM2G074320","Zm00001d046930",,,
"GRMZM2G074322",,,,
"GRMZM2G074323","Zm00001d018887",,,
"GRMZM2G074327",,,,
"GRMZM2G074331","Zm00001d010487",,,
"GRMZM2G074334",,,,
"GRMZM2G074336",,,,
"GRMZM2G074340",,,,
"GRMZM2G074342",,,,
"GRMZM2G074345",,,,
"GRMZM2G074351","Zm00001d004993",,,
"GRMZM2G074356","Zm00001d034431",,,
"GRMZM2G074358","Zm00001d036364",,,
"GRMZM2G074361","Zm00001d038783",,,
"GRMZM2G074366",,,,
"GRMZM2G074368",,,,
"GRMZM2G074369",,,,
"GRMZM2G074372",,,,
"GRMZM2G074373","Zm00001d041142",,,
"GRMZM2G074377","Zm00001d010488",,,
"GRMZM2G074381","Zm00001d040303",,,
"GRMZM2G074383",,,,
"GRMZM2G074386","Zm00001d021051",,,
"GRMZM2G074388",,,,
"GRMZM2G074390",,,,
"GRMZM2G074393","Zm00001d030762",,,
"GRMZM2G074395","Zm00001d033988",,,
"GRMZM2G074398",,,,
"GRMZM2G074401","Zm00001d028742",,,
"GRMZM2G074404","Zm00001d034432",,,
"GRMZM2G074406",,,,
"GRMZM2G074414","Zm00001d054005",,,
"GRMZM2G074416","Zm00001d013841",,,
"GRMZM2G074417",,,,
"GRMZM2G074422",,,,
"GRMZM2G074423","Zm00001d054004",,,
"GRMZM2G074426",,,,
"GRMZM2G074427","Zm00001d038784",,,
"GRMZM2G074433",,,,
"GRMZM2G074436","Zm00001d051178",,,
"GRMZM2G074438","Zm00001d036807",,,
"GRMZM2G074443","Zm00001d049433",,,
"GRMZM2G074450","Zm00001d046659",,,
"GRMZM2G074454","Zm00001d037333",,,
"GRMZM2G074457",,,,
"GRMZM2G074459",,,,
"GRMZM2G074462","Zm00001d012313",,,
"GRMZM2G074464",,,,
"GRMZM2G074466","Zm00001d044273",,,
"GRMZM2G074470",,,,
"GRMZM2G074472","Zm00001d021282",,,
"GRMZM2G074475",,,,
"GRMZM2G074479","Zm00001d018884",,,
"GRMZM2G074483","Zm00001d031296",,,
"GRMZM2G074485",,,,
"GRMZM2G074488",,,,
"GRMZM2G074489","Zm00001d024325",,,
"GRMZM2G074492",,,,
"GRMZM2G074494",,,,
"GRMZM2G074496","Zm00001d007457",,,
"GRMZM2G074501","Zm00001d034091",,,
"GRMZM2G074505","Zm00001d021281",,,
"GRMZM2G074508",,,,
"GRMZM2G074514","Zm00001d048298",,,
"GRMZM2G074517","Zm00001d040731",,,
"GRMZM2G074528",,,,
"GRMZM2G074530","Zm00001d001765",,,
"GRMZM2G074531","Zm00001d019706",,,
"GRMZM2G074536",,,,
"GRMZM2G074540","Zm00001d011393",,,
"GRMZM2G074543","Zm00001d013895",,,
"GRMZM2G074546","Zm00001d003676",,,
"GRMZM2G074549","Zm00001d019262",,,
"GRMZM2G074551",,,,
"GRMZM2G074567","Zm00001d005461",,,
"GRMZM2G074572","Zm00001d044274",,,
"GRMZM2G074575",,,,
"GRMZM2G074580",,,,
"GRMZM2G074585","Zm00001d025018",,,
"GRMZM2G074589","Zm00001d045675",,,
"GRMZM2G074591",,,,
"GRMZM2G074599","Zm00001d044388",,,
"GRMZM2G074604","Zm00001d017274",,,
"GRMZM2G074611","Zm00001d045210",,,
"GRMZM2G074615",,,,
"GRMZM2G074630",,,,
"GRMZM2G074631","Zm00001d010690",,,
"GRMZM2G074634","Zm00001d015364",,,
"GRMZM2G074645","Zm00001d010060",,,
"GRMZM2G074648","Zm00001d010718",,,
"GRMZM2G074651",,,,
"GRMZM2G074653",,,,
"GRMZM2G074658",,,,
"GRMZM2G074664","Zm00001d007458",,,
"GRMZM2G074665",,,,
"GRMZM2G074672","Zm00001d020395",,,
"GRMZM2G074677",,,,
"GRMZM2G074684",,,,
"GRMZM2G074687","Zm00001d005460",,,
"GRMZM2G074689","Zm00001d025798",,,
"GRMZM2G074691",,,,
"GRMZM2G074708",,,,
"GRMZM2G074716",,,,
"GRMZM2G074718","Zm00001d026651",,,
"GRMZM2G074719",,,,
"GRMZM2G074725",,,,
"GRMZM2G074728",,,,
"GRMZM2G074734",,,,
"GRMZM2G074735","Zm00001d011396",,,
"GRMZM2G074742","Zm00001d040541",,,
"GRMZM2G074743","Zm00001d002434",,,
"GRMZM2G074754","Zm00001d026650",,,
"GRMZM2G074759","Zm00001d026649",,,
"GRMZM2G074761","Zm00001d002435",,,
"GRMZM2G074764",,,,
"GRMZM2G074768",,,,
"GRMZM2G074769","Zm00001d011397",,,
"GRMZM2G074773","Zm00001d026648",,,
"GRMZM2G074775","Zm00001d051007",,,
"GRMZM2G074780",,,,
"GRMZM2G074781","Zm00001d020351",,,
"GRMZM2G074786",,,,
"GRMZM2G074787","Zm00001d026647",,,
"GRMZM2G074790","Zm00001d038857",,,
"GRMZM2G074792","Zm00001d038676",,,
"GRMZM2G074793","Zm00001d025485",,,
"GRMZM2G074804","Zm00001d014304",,,
"GRMZM2G074805","Zm00001d014966",,,
"GRMZM2G074809",,,,
"GRMZM2G074811","Zm00001d022059",,,
"GRMZM2G074816",,,,
"GRMZM2G074818","Zm00001d024094",,,
"GRMZM2G074821","Zm00001d043963",,,
"GRMZM2G074824","Zm00001d009364",,,
"GRMZM2G074826",,,,
"GRMZM2G074832",,,,
"GRMZM2G074835","Zm00001d013761",,,
"GRMZM2G074841",,,,
"GRMZM2G074844","Zm00001d012241",,,
"GRMZM2G074850","Zm00001d036091",,,
"GRMZM2G074853",,,,
"GRMZM2G074857","Zm00001d008281",,,
"GRMZM2G074863",,,,
"GRMZM2G074871","Zm00001d013759",,,
"GRMZM2G074881",,,,
"GRMZM2G074887",,,,
"GRMZM2G074896","Zm00001d014965",,,
"GRMZM2G074898","Zm00001d013758",,,
"GRMZM2G074899",,,,
"GRMZM2G074906",,,,
"GRMZM2G074908","Zm00001d042892",,,
"GRMZM2G074914","Zm00001d003800",,,
"GRMZM2G074917",,,,
"GRMZM2G074920",,,,
"GRMZM2G074946","Zm00001d029525",,,
"GRMZM2G074956","Zm00001d014962",,,
"GRMZM2G074957","Zm00001d014961",,,
"GRMZM2G074960",,,,
"GRMZM2G074961",,,,
"GRMZM2G074965",,,,
"GRMZM2G074971","Zm00001d005076",,,
"GRMZM2G074974",,,,
"GRMZM2G074987","Zm00001d014960",,,
"GRMZM2G074994","Zm00001d049266",,,
"GRMZM2G075000","Zm00001d011040",,,
"GRMZM2G075002","Zm00001d006944",,,
"GRMZM2G075003","Zm00001d031651",,,
"GRMZM2G075008","Zm00001d018047",,,
"GRMZM2G075011",,,,
"GRMZM2G075018","Zm00001d019581",,,
"GRMZM2G075019","Zm00001d025825",,,
"GRMZM2G075023","Zm00001d012265",,,
"GRMZM2G075027","Zm00001d014787",,,
"GRMZM2G075032",,,,
"GRMZM2G075039","Zm00001d014180",,,
"GRMZM2G075042","Zm00001d031645",,,
"GRMZM2G075044","Zm00001d052183",,,
"GRMZM2G075046",,,,
"GRMZM2G075051","Zm00001d014097",,,
"GRMZM2G075056",,,,
"GRMZM2G075058","Zm00001d011531",,,
"GRMZM2G075064","Zm00001d036883",,,
"GRMZM2G075071",,,,
"GRMZM2G075074","Zm00001d052184",,,
"GRMZM2G075077","Zm00001d014180",,,
"GRMZM2G075081","Zm00001d003804",,,
"GRMZM2G075090",,,,
"GRMZM2G075092","Zm00001d011531",,,
"GRMZM2G075096","Zm00001d036555",,,
"GRMZM2G075100","Zm00001d025824",,,
"GRMZM2G075101","Zm00001d049499",,,
"GRMZM2G075104","Zm00001d047306",,,
"GRMZM2G075110",,,,
"GRMZM2G075117","Zm00001d052185",,,
"GRMZM2G075122","Zm00001d006945",,,
"GRMZM2G075124","Zm00001d051951",,,
"GRMZM2G075126",,,,
"GRMZM2G075128",,,,
"GRMZM2G075132","Zm00001d038595",,,
"GRMZM2G075136","Zm00001d017928",,,
"GRMZM2G075140","Zm00001d048953",,,
"GRMZM2G075144",,,,
"GRMZM2G075145","Zm00001d003151",,,
"GRMZM2G075148",,,,
"GRMZM2G075150","Zm00001d014179",,,
"GRMZM2G075152",,,,
"GRMZM2G075153","Zm00001d029324",,,
"GRMZM2G075158","Zm00001d017888",,,
"GRMZM2G075161","Zm00001d008990",,,
"GRMZM2G075179",,,,
"GRMZM2G075190",,,,
"GRMZM2G075215","Zm00001d004630",,,
"GRMZM2G075217",,,,
"GRMZM2G075222","Zm00001d008991",,,
"GRMZM2G075223","Zm00001d017927",,,
"GRMZM2G075227","Zm00001d048449",,,
"GRMZM2G075229","Zm00001d032409",,,
"GRMZM2G075244","Zm00001d006947",,,
"GRMZM2G075245","Zm00001d029052",,,
"GRMZM2G075247","Zm00001d032408",,,
"GRMZM2G075250","Zm00001d008992",,,
"GRMZM2G075251",,,,
"GRMZM2G075253","Zm00001d017650",,,
"GRMZM2G075255","Zm00001d017251",,,
"GRMZM2G075257","Zm00001d014786",,,
"GRMZM2G075260","Zm00001d017926",,,
"GRMZM2G075262","Zm00001d029051",,,
"GRMZM2G075265","Zm00001d017651",,,
"GRMZM2G075272",,,,
"GRMZM2G075283","Zm00001d023811",,,
"GRMZM2G075286","Zm00001d035479",,,
"GRMZM2G075288",,,,
"GRMZM2G075290","Zm00001d029125",,,
"GRMZM2G075294","Zm00001d011898",,,
"GRMZM2G075295","Zm00001d010078",,,
"GRMZM2G075304",,,,
"GRMZM2G075314",,,,
"GRMZM2G075315","Zm00001d024996",,,
"GRMZM2G075320","Zm00001d040123",,,
"GRMZM2G075321",,,,
"GRMZM2G075325",,,,
"GRMZM2G075330","Zm00001d033140",,,
"GRMZM2G075333","Zm00001d015459",,,
"GRMZM2G075336","Zm00001d051951",,,
"GRMZM2G075340",,,,
"GRMZM2G075345",,,,
"GRMZM2G075348","Zm00001d020640",,,
"GRMZM2G075366",,,,
"GRMZM2G075368","Zm00001d051889",,,
"GRMZM2G075370",,,,
"GRMZM2G075372","Zm00001d017886",,,
"GRMZM2G075379",,,,
"GRMZM2G075382",,,,
"GRMZM2G075384",,,,
"GRMZM2G075386","Zm00001d011340",,,
"GRMZM2G075387","Zm00001d007091",,,
"GRMZM2G075401",,,,
"GRMZM2G075408","Zm00001d036195",,,
"GRMZM2G075411",,,,
"GRMZM2G075414",,,,
"GRMZM2G075415","Zm00001d013576",,,
"GRMZM2G075417","Zm00001d048446",,,
"GRMZM2G075420",,,,
"GRMZM2G075426",,,,
"GRMZM2G075430",,,,
"GRMZM2G075431","Zm00001d007090",,,
"GRMZM2G075436","Zm00001d032795",,,
"GRMZM2G075438","Zm00001d021698",,,
"GRMZM2G075454",,,,
"GRMZM2G075456","Zm00001d030670",,,
"GRMZM2G075459",,,,
"GRMZM2G075461","Zm00001d006948",,,
"GRMZM2G075463",,,,
"GRMZM2G075466",,,,
"GRMZM2G075470","Zm00001d044759",,,
"GRMZM2G075472",,,,
"GRMZM2G075482",,,,
"GRMZM2G075485","Zm00001d053667",,,
"GRMZM2G075488","Zm00001d045216",,,
"GRMZM2G075489","Zm00001d051890",,,
"GRMZM2G075492","Zm00001d032794",,,
"GRMZM2G075493",,,,
"GRMZM2G075496","Zm00001d049766",,,
"GRMZM2G075499","Zm00001d051891",,,
"GRMZM2G075502","Zm00001d029126",,,
"GRMZM2G075505","Zm00001d048445",,,
"GRMZM2G075511",,,,
"GRMZM2G075513","Zm00001d051892",,,
"GRMZM2G075517",,,,
"GRMZM2G075524","Zm00001d049304",,,
"GRMZM2G075528","Zm00001d011325",,,
"GRMZM2G075531",,,,
"GRMZM2G075536",,,,
"GRMZM2G075537",,,,
"GRMZM2G075542",,,,
"GRMZM2G075545",,,,
"GRMZM2G075551","Zm00001d004498",,,
"GRMZM2G075554",,,,
"GRMZM2G075562","Zm00001d017885",,,
"GRMZM2G075563","Zm00001d048444",,,
"GRMZM2G075574",,,,
"GRMZM2G075582","Zm00001d045215",,,
"GRMZM2G075584","Zm00001d036410",,,
"GRMZM2G075588","Zm00001d048443",,,
"GRMZM2G075590",,,,
"GRMZM2G075594","Zm00001d044640",,,
"GRMZM2G075595",,,,
"GRMZM2G075597",,,,
"GRMZM2G075606",,,,
"GRMZM2G075610","Zm00001d011326",,,
"GRMZM2G075614",,,,
"GRMZM2G075618",,,,
"GRMZM2G075619","Zm00001d006931",,,
"GRMZM2G075624","Zm00001d014954",,,
"GRMZM2G075628","Zm00001d034964",,,
"GRMZM2G075630","Zm00001d026578",,,
"GRMZM2G075631","Zm00001d030848",,,
"GRMZM2G075634",,,,
"GRMZM2G075637","Zm00001d016935",,,
"GRMZM2G075641",,,,
"GRMZM2G075646",,,,
"GRMZM2G075650",,,,
"GRMZM2G075651","Zm00001d009645",,,
"GRMZM2G075653",,,,
"GRMZM2G075655","Zm00001d049764",,,
"GRMZM2G075657",,,,
"GRMZM2G075660",,,,
"GRMZM2G075668","Zm00001d025527",,,
"GRMZM2G075671",,,,
"GRMZM2G075676","Zm00001d025526",,,
"GRMZM2G075678",,,,
"GRMZM2G075680","Zm00001d004667",,,
"GRMZM2G075681",,,,
"GRMZM2G075683","Zm00001d017261",,,
"GRMZM2G075687",,,,
"GRMZM2G075690","Zm00001d009205",,,
"GRMZM2G075695",,,,
"GRMZM2G075698",,,,
"GRMZM2G075700",,,,
"GRMZM2G075701","Zm00001d027548",,,
"GRMZM2G075703",,,,
"GRMZM2G075706",,,,
"GRMZM2G075707",,,,
"GRMZM2G075710","Zm00001d037375",,,
"GRMZM2G075712","Zm00001d027992",,,
"GRMZM2G075713",,,,
"GRMZM2G075715","Zm00001d019539",,,
"GRMZM2G075719","Zm00001d021551",,,
"GRMZM2G075722",,,,
"GRMZM2G075732",,,,
"GRMZM2G075734",,,,
"GRMZM2G075737",,,,
"GRMZM2G075742",,,,
"GRMZM2G075744","Zm00001d006930",,,
"GRMZM2G075745",,,,
"GRMZM2G075753",,,,
"GRMZM2G075756",,,,
"GRMZM2G075760",,,,
"GRMZM2G075763",,,,
"GRMZM2G075769",,,,
"GRMZM2G075771",,,,
"GRMZM2G075775","Zm00001d050106",,,
"GRMZM2G075780","Zm00001d050615",,,
"GRMZM2G075782","Zm00001d038420",,,
"GRMZM2G075784","Zm00001d009642",,,
"GRMZM2G075794","Zm00001d021632",,,
"GRMZM2G075796","Zm00001d009446",,,
"GRMZM2G075797",,,,
"GRMZM2G075810",,,,
"GRMZM2G075826",,,,
"GRMZM2G075828","Zm00001d021629",,,
"GRMZM2G075834",,,,
"GRMZM2G075837","Zm00001d020757",,,
"GRMZM2G075839","Zm00001d009445",,,
"GRMZM2G075844","Zm00001d014785",,,
"GRMZM2G075845","Zm00001d015517",,,
"GRMZM2G075851","Zm00001d050163",,,
"GRMZM2G075853",,,,
"GRMZM2G075855",,,,
"GRMZM2G075866",,,,
"GRMZM2G075868",,,,
"GRMZM2G075870","Zm00001d027549",,,
"GRMZM2G075879",,,,
"GRMZM2G075884","Zm00001d044639",,,
"GRMZM2G075892","Zm00001d029581",,,
"GRMZM2G075893",,,,
"GRMZM2G075896",,,,
"GRMZM2G075897",,,,
"GRMZM2G075900","Zm00001d041420",,,
"GRMZM2G075901","Zm00001d027550",,,
"GRMZM2G075904",,,,
"GRMZM2G075906","Zm00001d011660",,,
"GRMZM2G075914",,,,
"GRMZM2G075921","Zm00001d048142",,,
"GRMZM2G075925","Zm00001d053249",,,
"GRMZM2G075927",,,,
"GRMZM2G075938",,,,
"GRMZM2G075942","Zm00001d052453",,,
"GRMZM2G075943",,,,
"GRMZM2G075951",,,,
"GRMZM2G075956","Zm00001d012260",,,
"GRMZM2G075958","Zm00001d027729",,,
"GRMZM2G075965",,,,
"GRMZM2G075974","Zm00001d033539",,,
"GRMZM2G075975","Zm00001d053250",,,
"GRMZM2G075978","Zm00001d018384",,,
"GRMZM2G075980",,,,
"GRMZM2G075983",,,,
"GRMZM2G075988","Zm00001d029067",,,
"GRMZM2G075989",,,,
"GRMZM2G075992","Zm00001d009055",,,
"GRMZM2G075996","Zm00001d005927",,,
"GRMZM2G076006","Zm00001d037775",,,
"GRMZM2G076009",,,,
"GRMZM2G076013",,,,
"GRMZM2G076017","Zm00001d005926",,,
"GRMZM2G076024",,,,
"GRMZM2G076029","Zm00001d040111",,,
"GRMZM2G076031",,,,
"GRMZM2G076034","Zm00001d042132",,,
"GRMZM2G076039",,,,
"GRMZM2G076048",,,,
"GRMZM2G076049","Zm00001d017949",,,
"GRMZM2G076054",,,,
"GRMZM2G076056","Zm00001d029070",,,
"GRMZM2G076062","Zm00001d027731",,,
"GRMZM2G076064","Zm00001d043874",,,
"GRMZM2G076066",,,,
"GRMZM2G076071",,,,
"GRMZM2G076075","Zm00001d005925",,,
"GRMZM2G076086",,,,
"GRMZM2G076087","Zm00001d052452",,,
"GRMZM2G076104","Zm00001d040109",,,
"GRMZM2G076107",,,,
"GRMZM2G076114","Zm00001d034623",,,
"GRMZM2G076128","Zm00001d024128",,,
"GRMZM2G076136",,,,
"GRMZM2G076137",,,,
"GRMZM2G076140",,,,
"GRMZM2G076143",,,,
"GRMZM2G076152","Zm00001d012532",,,
"GRMZM2G076154",,,,
"GRMZM2G076157","Zm00001d024392",,,
"GRMZM2G076162",,,,
"GRMZM2G076169","Zm00001d010117",,,
"GRMZM2G076173",,,,
"GRMZM2G076177",,,,
"GRMZM2G076188",,,,
"GRMZM2G076192",,,,
"GRMZM2G076197",,,,
"GRMZM2G076204","Zm00001d002458",,,
"GRMZM2G076206","Zm00001d012531",,,
"GRMZM2G076212","Zm00001d002019",,,
"GRMZM2G076225","Zm00001d021599",,,
"GRMZM2G076227",,,,
"GRMZM2G076232",,,,
"GRMZM2G076234",,,,
"GRMZM2G076239","Zm00001d002260",,,
"GRMZM2G076241",,,,
"GRMZM2G076245",,,,
"GRMZM2G076249",,,,
"GRMZM2G076257","Zm00001d031535",,,
"GRMZM2G076260",,,,
"GRMZM2G076263","Zm00001d015628",,,
"GRMZM2G076268","Zm00001d047222",,,
"GRMZM2G076272","Zm00001d046223",,,
"GRMZM2G076274",,,,
"GRMZM2G076276","Zm00001d013524",,,
"GRMZM2G076279","Zm00001d003034",,,
"GRMZM2G076303","Zm00001d045808",,,
"GRMZM2G076307","Zm00001d007231",,,
"GRMZM2G076313","Zm00001d017713",,,
"GRMZM2G076318","Zm00001d036874",,,
"GRMZM2G076323",,,,
"GRMZM2G076327","Zm00001d030364",,,
"GRMZM2G076329","Zm00001d035666",,,
"GRMZM2G076337",,,,
"GRMZM2G076343","Zm00001d004524",,,
"GRMZM2G076345","Zm00001d050093",,,
"GRMZM2G076348","Zm00001d050198",,,
"GRMZM2G076351","Zm00001d004051",,,
"GRMZM2G076356",,,,
"GRMZM2G076368",,,,
"GRMZM2G076370","Zm00001d036875",,,
"GRMZM2G076371",,,,
"GRMZM2G076387","Zm00001d021600",,,
"GRMZM2G076389","Zm00001d050095",,,
"GRMZM2G076392","Zm00001d014911",,,
"GRMZM2G076394","Zm00001d004525",,,
"GRMZM2G076398","Zm00001d017715",,,
"GRMZM2G076399","Zm00001d035666",,,
"GRMZM2G076410",,,,
"GRMZM2G076414",,,,
"GRMZM2G076415","Zm00001d004959",,,
"GRMZM2G076417","Zm00001d019450",,,
"GRMZM2G076420",,,,
"GRMZM2G076423","Zm00001d027734",,,
"GRMZM2G076425",,,,
"GRMZM2G076428",,,,
"GRMZM2G076435","Zm00001d048804",,,
"GRMZM2G076437","Zm00001d014702",,,
"GRMZM2G076443",,,,
"GRMZM2G076447",,,,
"GRMZM2G076450","Zm00001d012660",,,
"GRMZM2G076458","Zm00001d008419",,,
"GRMZM2G076460",,,,
"GRMZM2G076468","Zm00001d029970",,,
"GRMZM2G076472",,,,
"GRMZM2G076474","Zm00001d004526",,,
"GRMZM2G076484","Zm00001d019449",,,
"GRMZM2G076497",,,,
"GRMZM2G076499","Zm00001d041544",,,
"GRMZM2G076517",,,,
"GRMZM2G076524","Zm00001d013526",,,
"GRMZM2G076526","Zm00001d046537",,,
"GRMZM2G076529",,,,
"GRMZM2G076533",,,,
"GRMZM2G076536",,,,
"GRMZM2G076537","Zm00001d028827",,,
"GRMZM2G076539","Zm00001d002259",,,
"GRMZM2G076542","Zm00001d019447",,,
"GRMZM2G076544","Zm00001d011104",,,
"GRMZM2G076545",,,,
"GRMZM2G076549",,,,
"GRMZM2G076557",,,,
"GRMZM2G076562","Zm00001d017696",,,
"GRMZM2G076563",,,,
"GRMZM2G076578",,,,
"GRMZM2G076582",,,,
"GRMZM2G076584","Zm00001d003784",,,
"GRMZM2G076585",,,,
"GRMZM2G076593","Zm00001d023592",,,
"GRMZM2G076597","Zm00001d032875",,,
"GRMZM2G076600",,,,
"GRMZM2G076602","Zm00001d026448",,,
"GRMZM2G076613","Zm00001d046384",,,
"GRMZM2G076617","Zm00001d046761",,,
"GRMZM2G076621","Zm00001d042169",,,
"GRMZM2G076625",,,,
"GRMZM2G076630","Zm00001d018890",,,
"GRMZM2G076631","Zm00001d051567",,,
"GRMZM2G076634","Zm00001d013527",,,
"GRMZM2G076636","Zm00001d009013",,,
"GRMZM2G076651",,,,
"GRMZM2G076657","Zm00001d041740",,,
"GRMZM2G076660",,,,
"GRMZM2G076661",,,,
"GRMZM2G076665","Zm00001d053431",,,
"GRMZM2G076676","Zm00001d013528",,,
"GRMZM2G076683","Zm00001d051475",,,
"GRMZM2G076688","Zm00001d042820",,,
"GRMZM2G076692",,,,
"GRMZM2G076702","Zm00001d009951",,,
"GRMZM2G076705","Zm00001d009014",,,
"GRMZM2G076716",,,,
"GRMZM2G076720",,,,
"GRMZM2G076722",,,,
"GRMZM2G076723","Zm00001d031769",,,
"GRMZM2G076726",,,,
"GRMZM2G076730","Zm00001d006438",,,
"GRMZM2G076738",,,,
"GRMZM2G076741",,,,
"GRMZM2G076747",,,,
"GRMZM2G076757",,,,
"GRMZM2G076760",,,,
"GRMZM2G076766",,,,
"GRMZM2G076768","Zm00001d035465",,,
"GRMZM2G076769",,,,
"GRMZM2G076771","Zm00001d002550",,,
"GRMZM2G076778","Zm00001d020731",,,
"GRMZM2G076786",,,,
"GRMZM2G076787",,,,
"GRMZM2G076789",,,,
"GRMZM2G076792",,,,
"GRMZM2G076796","Zm00001d006437",,,
"GRMZM2G076798","Zm00001d004570",,,
"GRMZM2G076802",,,,
"GRMZM2G076810","Zm00001d052985",,,
"GRMZM2G076818",,,,
"GRMZM2G076819",,,,
"GRMZM2G076822",,,,
"GRMZM2G076826","Zm00001d002257",,,
"GRMZM2G076827","Zm00001d011606",,,
"GRMZM2G076834",,,,
"GRMZM2G076837",,,,
"GRMZM2G076839",,,,
"GRMZM2G076841","Zm00001d002631",,,
"GRMZM2G076844","Zm00001d002549",,,
"GRMZM2G076846",,,,
"GRMZM2G076848",,,,
"GRMZM2G076852","Zm00001d000025",,,
"GRMZM2G076858","Zm00001d052966",,,
"GRMZM2G076861",,,,
"GRMZM2G076868","Zm00001d035467",,,
"GRMZM2G076873",,,,
"GRMZM2G076885","Zm00001d013223",,,
"GRMZM2G076892",,,,
"GRMZM2G076896","Zm00001d053195",,,
"GRMZM2G076905","Zm00001d004649",,,
"GRMZM2G076907",,,,
"GRMZM2G076911","Zm00001d030770",,,
"GRMZM2G076917",,,,
