"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"23" 49.45527 60.86802 45.65101 68.47652 40.57868 64.67227 41.21272 51.99143 38.676555 32.97018 57.06377 69.74461 43.11485 48.18718 NA 71.01269 73.54886 82.425445 40.57868 76.08502 67.20844 42.480805 39.3106 43.11485 39.3106 136.95304 43.11485 95.10628 NA 86.22969 59.59994 50.72335 51.35739 NA 49.45527 NA 35.50634 49.45527 55.79568 68.476525 NA 249.8125 56.429725 59.59994 60.86802 66.574395 62.1361 76.719065 50.72335 59.59994 64.67227
"24" 38.65112 63.49827 41.96408 60.73748 45.27703 49.6943 40.3076 50.79862 46.933505 36.994645 61.841795 66.25907 44.17271 46.38135 NA 70.67634 75.09361 78.40656 40.85976 73.98929 68.4677 48.589985 39.75544 44.17271 45.27703 122.57927 46.38135 115.95337 NA 86.13679 56.32021 53.00725 57.97668 NA 47.48566 NA 35.33817 47.48566 56.32021 87.793265 NA 208.71606 65.15475 62.94611 59.63316 70.124175 64.05043 92.762695 53.00725 58.52884 85.58463
"25" 48.54164 64.49104 48.54164 65.18449 45.76783 63.79759 44.38093 48.54164 47.84819 38.13986 54.08926 61.023775 41.60712 48.54164 NA 71.42556 69.3452 85.2946 38.83331 64.49104 63.79759 37.44641 41.60712 44.38093 40.91367 147.01183 45.76783 91.53567 NA 99.85709 54.08926 49.92855 48.54164 NA 41.60712 NA 36.05951 47.15474 59.63687 63.104135 NA 249.64273 54.08926 61.02378 62.410685 81.82734 49.92855 79.746985 44.38093 56.86307 61.71723
"26" 50.2057 62.96986 46.80192 85.0944 49.35475 57.86419 42.97267 52.75853 43.39814 32.761345 57.43872 63.820805 42.5472 46.80192 NA 65.09722 81.69063 81.69063 39.14342 74.03213 62.11891 39.568895 44.24909 48.50381 39.568895 107.21895 45.95098 98.70951 NA 80.83968 60.41702 47.22739 55.31136 NA 44.24909 NA 35.73965 48.50381 51.90758 72.33024 NA 184.65485 59.99155 68.07552 67.22458 69.77741 65.52269 95.30573 57.01325 60.41702 75.73402
"27" 49.2187 67.67572 47.68062 63.06146 53.83296 52.29487 46.91158 50.75679 41.52828 38.452115 59.98529 59.985295 44.60445 49.2187 NA 67.67572 73.82806 92.28507 38.45211 72.28997 63.06146 33.83786 41.52828 43.06637 43.06637 127.66101 43.06637 76.90422 NA 86.13273 52.29487 47.680615 58.44721 NA 52.29487 NA 35.37594 47.68062 47.68062 63.06146 NA 224.56033 53.063915 67.67572 54.602 65.36859 61.52338 73.828055 46.14253 58.44721 62.29242
"28" 44.31151 56.774125 42.92677 74.083305 42.92677 62.31306 39.46494 55.38939 34.618365 42.926775 58.851225 66.467265 38.77257 48.46571 NA 72.0062 70.62147 76.16041 38.77257 73.39094 67.852 41.54204 44.31151 45.69624 41.54204 137.08873 42.234405 94.16196 NA 96.93143 55.38939 51.23518 46.38861 NA 49.85045 NA 34.61837 48.46571 55.38939 74.083305 NA 235.40489 56.77412 65.08253 60.235955 62.31306 54.00465 91.39249 52.61992 59.54359 76.16041
"29" 46.45853 65.26317 45.35237 64.710095 49.777 61.94471 39.8216 50.88315 43.140065 34.8439 62.497785 71.347025 38.71544 46.45853 NA 66.922405 80.74935 80.74935 38.71544 73.55934 65.26317 50.330075 45.35237 47.01161 43.14006 108.40324 45.35237 106.19093 NA 95.12937 57.52008 53.095465 51.43623 NA 49.777 NA 34.29082 47.56469 56.41393 77.98396 NA 201.3203 61.94471 65.26317 70.240875 73.55934 63.05086 80.74935 55.30777 59.7324 76.32473
"30" 46.53502 64.29181 45.92272 61.842595 47.75963 48.98423 47.147325 51.43345 40.411995 31.83975 58.78108 63.679505 40.41199 47.75963 NA 72.25175 72.25175 81.43629 37.96278 68.57793 63.67951 35.51357 41.6366 44.08581 42.86121 133.48204 47.75963 68.57793 NA 88.17162 60.00569 43.47351 46.53502 NA 41.6366 NA 35.51357 47.75963 46.53502 69.80253 NA 232.67512 53.88266 63.67951 61.842595 74.088655 64.90411 76.537865 46.53502 58.78108 64.904115
"31" 52.12505 71.27303 47.86995 68.0817 48.93372 74.46436 44.67862 52.12505 47.33806 38.295955 60.63527 69.145475 41.48729 49.9975 NA 74.99625 70.20925 78.18758 40.42351 73.40058 63.8266 42.55106 42.55106 44.14673 43.61484 127.65319 47.86995 76.59191 NA 89.35723 55.31638 49.46561 47.33806 NA 42.55106 NA 36.1684 49.9975 47.86995 60.103375 NA 221.26553 57.44394 61.69904 57.443935 69.677365 60.63527 82.97457 52.12505 60.63527 64.358485
"32" 44.09437 69.73064 44.09437 66.14156 52.29798 64.60339 40.505295 54.34888 45.63255 30.76352 59.47613 71.268815 43.06892 45.11982 NA 59.47613 83.0615 85.1124 37.94167 74.345165 61.52703 47.683455 42.04347 49.22163 41.01802 98.44325 43.06892 91.2651 NA 79.98514 53.32343 45.63255 43.581645 NA 47.17073 NA 34.86532 47.17073 46.14528 60.50158 NA 171.25024 57.937955 66.65429 72.80699 53.32343 74.85789 91.777825 58.45068 60.50158 72.294265
