"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"36" 54.4382 71.132585 51.53483 NA 68.229215 NA 49.720225 71.495505 NA NA 64.6 76.93933 41.735955 58.79326 NA 78.39101 84.19775 78.39101 54.07528 72.58427 76.93933 56.61573 54.07528 53.71236 47.542695 148.07191 56.61573 93.270785 NA 114.32022 65.325845 74.7618 65.325845 NA 52.26067 NA 44.2764 60.97079 67.86629 86.37528 NA 229.00337 63.511235 74.7618 66.77753 59.5191 67.50337 106.69888 64.6 78.39101 79.11685
"37" 59.97052 60.64435 53.90609 NA 65.69805 NA 47.16783 62.328915 NA NA 73.44705 76.14235 46.15709 56.60139 NA 79.848395 81.53296 85.57592 50.200045 76.81618 74.7947 60.981265 69.741005 55.590655 39.081915 119.94105 61.992 85.912825 NA 110.844395 66.371875 64.68731 66.708785 NA 55.25374 NA 43.7987 58.62287 74.457785 77.49 NA 180.248485 61.992 79.51148 69.40409 58.62287 67.719525 101.74774 55.25374 82.20679 80.85913
"38" 52.44641 69.45606 51.737675 NA 61.65997 NA 48.194 63.78618 NA NA 65.20365 85.04824 53.155145 58.11629 NA 88.591915 86.46571 80.79582 48.194 77.96088 80.79582 68.03859 58.825025 54.572615 48.194 131.82476 53.86388 101.349145 NA 99.22294 65.912385 75.12594 68.747325 NA 58.11629 NA 41.10665 59.53376 73.70847 73.70847 NA 199.154615 68.03859 75.12594 73.70847 79.37835 68.03859 124.73741 66.62112 75.834675 73.70847
"39" 53.6858 69.70495 49.78925 NA 75.3333 NA 50.2222 67.10725 NA NA 66.6743 71.8697 47.19155 54.5517 NA 95.249 92.6513 87.4559 48.4904 79.6628 72.7356 61.04595 60.613 54.5517 46.7586 131.6168 57.1494 100.4444 NA 124.25665 70.57085 71.8697 68.83905 NA 54.5517 NA 41.5632 58.0153 65.8084 80.5287 NA 208.24895 72.30265 82.2605 71.8697 55.4176 70.1379 103.908 73.6015 74.90035 83.9923
"40" 49.0726 73.6089 73.6089 NA 73.6089 NA 73.6089 73.6089 NA NA 73.6089 73.6089 49.0726 73.6089 NA 73.6089 73.6089 73.6089 49.0726 73.6089 73.6089 49.0726 73.6089 49.0726 49.0726 98.14519 49.0726 85.877045 NA 110.41334 98.14519 73.6089 73.6089 NA 49.0726 NA 49.0726 73.6089 73.6089 73.6089 NA 147.21779 73.6089 73.6089 73.6089 49.0726 73.6089 98.14519 49.0726 73.6089 98.14519
"41" 52.12587 70.06529 55.84914 NA 69.38833 NA 41.633 53.81826 NA NA 67.01897 74.46552 42.98692 52.12587 NA 96.80518 83.94295 82.58903 48.06411 79.8812 76.4964 67.01897 61.264815 53.141305 43.3254 140.13058 60.92634 99.174535 NA 107.97501 66.34201 67.69593 76.4964 NA 54.8337 NA 41.29452 58.89546 71.41921 83.26599 NA 211.2113 62.957215 76.4964 60.92634 63.63417 65.32657 109.66741 71.75769 71.75769 69.72681
"42" 56.95875 70.448975 50.53483 NA 66.808755 NA 46.68048 69.80658 NA NA 68.5218 82.65442 49.03591 59.74244 NA 88.22182 86.50877 82.65442 51.60548 71.09137 74.94572 64.88158 59.52831 56.95875 49.6783 137.0436 59.10005 108.778355 NA 108.99249 69.16419 74.94572 64.453315 NA 62.09788 NA 45.39569 60.8131 67.45115 77.51529 NA 211.56105 64.23919 74.0892 66.80875 69.80658 63.16853 89.07834 75.37398 79.870725 83.9392
"43" 56.33763 65.00495 53.629085 NA 63.921535 NA 48.212005 70.42203 NA NA 66.08837 87.75669 44.42005 56.33763 NA 85.048145 81.25619 73.67228 49.83713 80.17277 73.67228 63.92154 53.087375 56.33763 49.83713 148.42797 55.25421 118.634035 NA 112.13354 59.58787 74.75569 67.71349 NA 56.33763 NA 44.42005 60.67129 78.54765 79.08936 NA 236.18466 69.33862 70.42203 65.00495 81.25619 69.880325 86.67327 71.50545 68.2552 73.67228
"44" 48.72744 64.255965 52.207975 NA 68.00423 NA 44.44371 68.539695 NA NA 69.61063 83.53276 47.65651 56.491705 NA 79.24903 91.02929 85.13916 51.94024 78.17809 72.82343 61.310905 51.67251 54.61757 45.514645 123.69274 56.22397 98.258085 NA 126.6378 74.1621 67.46877 58.901305 NA 51.40477 NA 42.30185 59.43677 73.358895 80.85543 NA 195.712965 64.25597 73.3589 76.57169 84.60369 77.642625 91.56475 73.89436 77.10716 73.3589
"45" 55.51545 76.64447 53.85828 NA 70.844345 NA 45.986685 66.701405 NA NA 67.1157 72.91582 49.301035 55.929745 NA 88.65901 88.65901 86.17324 50.958215 81.20171 78.71594 67.94429 54.686865 54.68687 47.22957 119.3168 54.68687 118.48821 NA 115.17385 70.01576 65.45852 74.987295 NA 57.17263 NA 43.08662 59.6584 75.40159 86.17324 NA 178.14661 66.701405 81.20171 67.1157 61.31558 76.64447 96.11631 79.54453 73.74441 86.17324
"46" 59.22069 70.01976 54.343695 NA 71.76155 NA 46.33148 67.92962 NA NA 68.27798 82.90897 47.028195 62.00755 NA 80.81883 85.69583 87.08926 50.16341 73.15497 75.24512 56.43384 58.52398 57.13055 50.51177 179.75222 61.31084 90.572825 NA 101.72025 84.3024 74.5484 66.187835 NA 57.82727 NA 43.89298 62.70426 70.368115 78.72869 NA 284.25933 62.704265 70.36812 70.36812 73.85169 70.36812 96.84325 61.31084 76.63854 66.18783
"47" 54.95029 71.827875 53.77278 NA 67.902855 NA 48.670255 62.015325 NA NA 65.15534 77.71541 43.56773 56.5203 NA 85.56545 84.78044 79.28541 49.45526 75.36039 76.1454 67.902855 56.912795 55.34279 42.782725 153.0758 57.3053 104.013045 NA 105.19055 70.65037 71.43537 63.977835 NA 52.59527 NA 44.35273 60.44532 65.940345 63.58533 NA 243.743775 63.58533 71.43537 63.58533 77.71541 69.080365 113.04059 63.58533 76.5379 76.1454
"48" 57.04905 66.557225 49.778095 NA 68.794445 NA 47.540875 68.794445 NA NA 74.94679 85.01427 43.066435 57.04905 NA 96.759665 90.60731 90.60731 51.456 70.47235 79.42122 63.201395 52.015305 59.28627 46.98157 139.8261 59.28627 108.50505 NA 124.16558 67.675835 73.82818 69.353745 NA 57.04905 NA 43.066435 60.40487 80.53983 79.42122 NA 228.19619 63.7607 80.53983 70.47235 63.7607 72.150265 104.03062 58.16766 81.65844 72.70957
"49" 51.22744 66.84556 51.852165 NA 68.40737 NA 48.72854 62.16012 NA NA 63.72193 74.34225 44.0431 52.47689 NA 89.960375 93.084 97.45707 48.10381 78.0906 79.96478 59.036495 59.34886 58.09941 45.60491 118.07299 56.22523 108.077395 NA 117.44827 68.719735 65.59611 75.27934 NA 49.97799 NA 40.60711 58.09941 71.843355 89.33565 NA 186.48036 64.97138 78.71533 64.97138 74.34225 67.15792 98.0818 78.71533 83.713125 102.45487
"50" 51.96354 64.58326 44.91135 NA 73.12013 NA 49.736535 66.81027 NA NA 69.77962 74.97597 46.02485 53.819385 NA 84.62634 97.9884 88.33802 48.9942 76.46064 79.42999 61.985085 54.93289 57.1599 40.08616 117.28914 59.38691 105.78293 NA 112.092785 66.81027 63.09859 68.66611 NA 54.93289 NA 40.8285 59.38691 71.635455 78.68765 NA 170.36619 69.03728 82.39933 68.29494 62.35625 71.26429 105.41176 65.3256 77.57415 79.42999
"51" 45.30509 66.300135 44.20009 NA 60.22262 NA 44.75259 62.985125 NA NA 64.09013 80.66516 38.67508 48.6201 NA 88.40018 97.24019 83.98017 48.6201 81.77016 82.87517 63.53763 62.432625 57.46011 43.09509 132.60026 55.25011 107.737715 NA 126.52275 70.16764 60.77512 65.74763 NA 56.35511 NA 38.67508 57.46011 71.82514 93.92519 NA 207.740415 70.16764 75.14015 65.19513 88.40018 79.56016 116.02523 80.66516 75.14015 82.87517
"52" 49.27811 65.704145 44.67882 NA 65.37563 NA 48.94959 77.530895 NA NA 70.96048 74.90273 43.69326 50.920715 NA 81.14462 97.89918 96.5851 50.59219 82.78723 80.8161 61.10486 54.20592 60.44782 44.67882 107.7548 59.13373 103.15551 NA 120.89563 68.33231 67.01823 69.6464 NA 59.79077 NA 40.07953 57.81965 71.289 79.50202 NA 163.274805 76.21681 84.75835 70.30344 61.7619 77.859415 113.66818 70.96048 81.80166 93.29989
