"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"13" 50.655055 81.7017 47.06018 64.707745 75.81918 65.034555 72.55111 59.805645 57.19119 44.11892 64.05413 58.82522 57.518 57.844805 NA 57.518 105.23179 136.278435 51.63547 78.43363 60.13245 NA 44.44573 67.97581 37.25598 41.17766 68.956235 79.74086 NA 102.944145 75.81918 44.44573 48.36741 NA 32.68068 NA 39.87043 58.17161 46.40657 77.12641 NA 62.74691 61.112875 84.316155 84.96977 NA 98.04204 85.62338 56.86438 66.01497 73.53153
"14" 52.13952 72.90305 43.3727 51.2167 59.98352 54.907995 61.82917 59.0607 55.3694 40.60423 58.13787 55.3694 55.3694 56.75364 NA 60.90634 89.51387 144.88327 50.75529 64.59764 52.60093 NA 46.14117 67.36611 35.06729 41.06564 65.98187 66.44328 NA 113.50728 66.44328 47.063995 54.44658 NA 35.99011 NA 39.68141 57.21505 40.60423 77.517165 NA 60.90634 53.52376 78.43999 65.52046 NA 74.74869 55.3694 59.0607 74.74869 66.44328
"15" 57.36974 80.31764 43.24796 53.397985 64.43063 64.871935 76.78719 59.576265 53.83929 41.04143 57.36974 52.07407 51.19146 56.48713 NA 51.19146 103.26553 157.546135 49.42624 64.43063 52.07407 NA 34.42184 72.37413 33.53923 38.8349 65.31324 70.60891 NA 99.73509 82.96547 46.337095 43.24796 NA 33.53923 NA 41.48274 57.36974 41.48274 74.580665 NA 60.01757 58.25235 84.289385 79.43503 NA 86.49592 56.48713 54.72191 74.13936 72.81544
"16" 54.861745 78.97296 47.52355 64.646005 62.89882 70.58645 62.89882 58.00669 54.16287 46.125795 61.50107 63.59769 55.91006 55.91006 NA 61.50107 95.0471 127.89426 48.22243 73.38195 57.30781 NA 43.3303 62.89882 36.34154 51.01793 67.09207 82.46734 NA 96.79429 70.58645 55.21118 52.41568 NA 41.93254 NA 41.93254 58.70556 42.63142 85.961715 NA 82.46734 58.70556 82.46734 78.27408 NA 84.56396 62.19994 55.21118 67.79095 80.37071
"17" 58.641635 86.33351 48.86803 61.08503 65.97184 60.270565 74.11651 55.38376 54.97653 42.35229 60.27057 54.5693 56.19823 61.8995 NA 52.94036 109.95306 162.078955 54.5693 65.97184 52.94036 NA 40.72336 76.152675 33.39315 35.83655 76.55991 73.30204 NA 99.772225 69.22971 43.98122 44.79569 NA 33.39315 NA 42.35229 61.08503 39.90889 70.85864 NA 54.5693 56.19823 82.668415 74.93097 NA 87.14798 51.31143 50.49696 79.00331 79.00331
"18" 48.324155 74.07775 49.19225 57.29451 65.97549 61.05627 61.92437 56.13704 46.29859 52.375285 62.5031 60.7669 51.50718 54.97958 NA 63.08183 89.12479 107.93359 51.217815 70.02662 56.13704 NA 49.19225 61.34563 42.8262 49.77099 64.81803 65.97549 NA 112.27409 70.60535 51.79655 56.13704 NA 39.93254 NA 41.66873 57.87324 44.56239 75.813945 NA 72.630915 55.268945 78.41824 79.28634 NA 82.18 67.13296 58.45197 66.55423 71.76282
"19" 54.51761 71.55437 43.44372 77.51723 60.48048 52.813935 68.14702 60.05456 49.832505 40.46229 58.7768 60.48048 49.40659 52.81394 NA 50.25842 103.9242 154.18262 46.425155 68.99885 52.81394 NA 34.92535 71.55437 33.22167 59.62864 65.5915 74.10988 NA 97.109495 74.10988 41.74005 39.18453 NA 31.51799 NA 38.3327 55.36945 40.03637 74.10988 NA 102.64644 56.22129 85.60969 71.55437 NA 89.44296 62.18415 51.11026 68.99885 64.739665
"20" 54.198785 80.08992 49.02055 56.960505 60.75787 60.412655 60.75787 54.889215 49.71098 47.984905 59.37701 61.4483 53.16314 55.92486 NA 62.82916 82.506425 114.611435 48.33012 66.28131 51.09184 NA 46.94926 62.13873 37.28324 44.18754 62.13873 66.97174 NA 107.0167 70.42389 52.472705 53.85357 NA 37.97367 NA 40.73539 57.99615 46.94926 81.47078 NA 66.97174 52.47271 68.697815 66.28131 NA 69.73346 61.4483 51.78227 62.82916 72.149965
"21" 48.9401 79.9355 47.30876 56.00923 66.8848 63.07835 69.6037 62.534575 50.57144 43.50231 63.07835 60.35946 54.92167 54.106 NA 54.37789 97.60831 140.566845 47.58065 65.25347 53.29033 NA 41.3272 69.6037 32.62673 46.22121 69.6037 80.47928 NA 100.870985 73.95393 44.86176 47.30876 NA 33.71429 NA 39.15208 57.64056 39.69586 78.30416 NA 75.04149 56.824895 83.19817 83.19817 NA 85.37329 53.83411 53.83411 70.14748 67.97236
"22" 57.218805 89.38322 50.78592 66.021695 69.746 64.32883 74.48602 59.927385 50.785915 41.30588 59.58881 51.46306 60.9431 61.281675 NA 51.46306 104.28042 159.467785 48.07734 67.71456 56.20308 NA 35.21157 73.80887 37.24301 50.78592 67.71456 85.32034 NA 93.784665 70.42314 44.01446 46.72305 NA 37.92015 NA 44.01446 61.62025 41.30588 72.116005 NA 76.856025 59.25024 88.706075 85.99749 NA 86.67464 62.29739 56.20308 79.90318 73.80887
